df_rate_1985,df_rate_1986,df_rate_1987,df_rate_1988,df_rate_1989,df_rate_1990,df_rate_1991,df_rate_1992,df_rate_1993,df_rate_1994,df_rate_1995,df_rate_1996,df_rate_1997,df_rate_1998,df_rate_1999,df_rate_2000,df_rate_2001,df_rate_2002,df_rate_2003,df_rate_2004,df_rate_2005,df_rate_2006,df_rate_2007,df_rate_2008,df_rate_2009,df_rate_2010,df_rate_2011,df_rate_2012,df_rate_2013,df_rate_2014,df_rate_2015,df_rate_2016,df_rate_2017,df_rate_2018,df_rate_2019,df_rate_2020,df_rate_buffer_1985,df_rate_buffer_1986,df_rate_buffer_1987,df_rate_buffer_1988,df_rate_buffer_1989,df_rate_buffer_1990,df_rate_buffer_1991,df_rate_buffer_1992,df_rate_buffer_1993,df_rate_buffer_1994,df_rate_buffer_1995,df_rate_buffer_1996,df_rate_buffer_1997,df_rate_buffer_1998,df_rate_buffer_1999,df_rate_buffer_2000,df_rate_buffer_2001,df_rate_buffer_2002,df_rate_buffer_2003,df_rate_buffer_2004,df_rate_buffer_2005,df_rate_buffer_2006,df_rate_buffer_2007,df_rate_buffer_2008,df_rate_buffer_2009,df_rate_buffer_2010,df_rate_buffer_2011,df_rate_buffer_2012,df_rate_buffer_2013,df_rate_buffer_2014,df_rate_buffer_2015,df_rate_buffer_2016,df_rate_buffer_2017,df_rate_buffer_2018,df_rate_buffer_2019,df_rate_buffer_2020,DIST_TO_ROAD,ELEVATION,NUM_POLY
0.0,0.0,0.0,0.0,0.0,0.0,0.0002075550020755,0.0,0.0002075550020755,0.0,0.0,0.0,0.0,0.0002075550020755,0.0006226650062266,0.0006226650062266,0.0004151100041511,0.0,0.0002075550020755,0.0002075550020755,0.0006226650062266,0.0006226650062266,0.0,0.0002075550020755,0.0002075550020755,0.0002075550020755,0.0004151100041511,0.0004151100041511,0.0010377750103777,0.0004151100041511,0.0010377750103777,0.0018679950186799,0.0045662100456621,0.0037359900373599,0.0039435450394354,0.0037359900373599,0.0,0.0022406938923021,0.0018973617636429,0.0023129743404409,0.0014275388507408,0.0013913986266714,0.002186483556198,0.0021142031080592,0.002421395012649,0.002837007589447,0.0023491145645103,0.0026201662450307,0.0024936754607878,0.0015720997470184,0.0021684134441633,0.0024575352367184,0.0020780628839898,0.0017166606432959,0.0027285869172388,0.0023671846765449,0.0024575352367184,0.0020780628839898,0.0015178894109143,0.0015178894109143,0.0017166606432959,0.0017166606432959,0.0013371882905674,0.0022226237802674,0.0022406938923021,0.0029815684857246,0.0036320925189736,0.0041019154318756,0.0058727864112757,0.0088904951210697,0.0105348753162269,0.012305746295627,16.796701431274414,193.37567138671875,26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004468275245755,0.0116175156389633,0.0,0.0001363995962571,0.0001091196770057,0.0002727991925143,0.0001091196770057,5.455983850287803e-05,0.0002182393540115,0.0003273590310172,0.0002727991925143,0.0001091196770057,0.0001091196770057,0.00019095943476,0.0001363995962571,0.0002727991925143,0.0004910385465259,0.0003273590310172,0.0002182393540115,0.0001636795155086,0.0003546389502687,0.0002182393540115,0.0002727991925143,0.0002727991925143,0.00019095943476,0.00019095943476,0.0004091987887715,0.00019095943476,0.0003273590310172,0.0004910385465259,0.000436478708023,0.0006547180620345,0.0007911176582917,0.0006819979812859,0.0017731947513435,0.0016367951550863,0.0022096734593665,0.0022369533786179,22.57659912109375,193.71060180664065,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001791472590469,0.0001791472590469,0.0005374417771408,0.0001791472590469,0.0008957362952346,0.0001791472590469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001791472590469,0.0,0.0001791472590469,0.0003582945180938,0.0012540308133285,0.0,0.0001050990558601,7.00660372400988e-05,0.0001401320744801,1.75165093100247e-05,1.75165093100247e-05,0.0001050990558601,0.0001926816024102,8.75825465501235e-05,7.00660372400988e-05,8.75825465501235e-05,0.0001926816024102,0.0001576485837902,0.0005780448072308,0.0007882429189511,0.0003328136768904,0.0004379127327506,0.0004554292420606,0.0005254952793007,0.0003503301862004,0.0003328136768904,0.0003328136768904,0.0003503301862004,0.0003152971675804,0.0005254952793007,0.0003678466955105,0.0002977806582704,0.0006656273537809,0.0006656273537809,0.0008407924468811,0.0014013207448019,0.0015064198006621,0.0023296957382332,0.0046944244950866,0.0034682688433848,0.004974688644047,25.91959381103516,212.7733612060547,28
0.0,0.0001854771399425,9.273856997125104e-05,0.0,0.0,0.0,0.0001854771399425,0.0,0.0,0.0,9.273856997125104e-05,9.273856997125104e-05,0.0,0.0,0.0,0.0,0.0001854771399425,9.273856997125104e-05,0.0,9.273856997125104e-05,0.0,0.0,0.0001854771399425,0.0001854771399425,9.273856997125104e-05,0.000370954279885,0.0,0.0,0.0,0.0002782157099137,0.0002782157099137,0.0002782157099137,0.0002782157099137,0.0002782157099137,0.0001854771399425,0.0004636928498562,0.0,0.0001838291614326,0.0001378718710744,0.0001378718710744,0.0001225527742884,0.000306381935721,0.0001378718710744,0.0002451055485768,0.0001685100646465,0.0002451055485768,0.0003982965164373,0.0006280829682281,0.0003523392260792,0.0004442538067955,0.0002451055485768,0.0004136156132234,0.0004442538067955,0.0003370201292931,0.0003982965164373,0.0004442538067955,0.0003982965164373,0.000306381935721,0.0003829774196513,0.0003982965164373,0.0003676583228652,0.0006127638714421,0.000597444774656,0.0006587211618003,0.0008119121296608,0.0007199975489445,0.0009651030975213,0.0006740402585863,0.0009804221943074,0.0014706332914611,0.0026348846472012,0.0039676460675878,107.76985931396484,259.6099853515625,29
0.0,0.0003072196620583,0.0,0.0003072196620583,0.0003072196620583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003072196620583,0.0003072196620583,0.0006144393241167,0.0003072196620583,0.0,0.0,0.0003072196620583,0.0,0.0,0.0,0.0,0.0,0.0009216589861751,0.0,0.0,0.0003072196620583,0.0,0.0006144393241167,0.0003072196620583,0.0,2.4735331948154744e-05,4.947066389630949e-05,7.420599584446424e-05,4.947066389630949e-05,7.420599584446424e-05,7.420599584446424e-05,0.0001236766597407,0.0001484119916889,2.4735331948154744e-05,4.947066389630949e-05,2.4735331948154744e-05,4.947066389630949e-05,0.0,2.4735331948154744e-05,0.0001236766597407,7.420599584446424e-05,0.0,2.4735331948154744e-05,4.947066389630949e-05,0.0001484119916889,7.420599584446424e-05,0.0001236766597407,2.4735331948154744e-05,0.0001978826555852,2.4735331948154744e-05,0.0001484119916889,0.0001236766597407,7.420599584446424e-05,0.000173147323637,7.420599584446424e-05,0.0002968239833778,0.0005441773028594,0.0004452359750667,0.0018304145641634,0.0022014445433857,37.62276840209961,187.9193115234375,30
0.0,0.0003415300546448,0.0,0.0,0.0,0.0,0.0,0.0003415300546448,0.0,0.0,0.0003415300546448,0.0010245901639344,0.0006830601092896,0.0003415300546448,0.0006830601092896,0.0003415300546448,0.0006830601092896,0.0006830601092896,0.0013661202185792,0.0003415300546448,0.0010245901639344,0.0006830601092896,0.0006830601092896,0.0,0.0003415300546448,0.0003415300546448,0.0003415300546448,0.001707650273224,0.0020491803278688,0.0010245901639344,0.0023907103825136,0.0027322404371584,0.0027322404371584,0.0044398907103825,0.0047814207650273,0.0027322404371584,0.0,0.0001572728881199,9.829555507499952e-05,0.0001179546660899,9.829555507499952e-05,0.0001179546660899,0.0001965911101499,0.0002359093321799,0.0002162502211649,9.829555507499952e-05,0.0002948866652249,0.0003735231092849,0.0004128413313149,0.0009239782177049,0.0011795466608999,0.0006684097745099,0.0008060235516149,0.0009829555507499,0.0014154559930799,0.0009829555507499,0.0012975013269899,0.0014351151040949,0.0007667053295849,0.0006880688855249,0.0010222737727799,0.0009632964397349,0.0011402284388699,0.0023394342107849,0.0021821613226649,0.0027522755420999,0.0047771639766449,0.0046788684215699,0.0071559164094599,0.0103406923938899,0.0078046670729549,0.0090628501779149,15.768939971923828,197.292221069336,31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010357327809425,0.0005178663904712,0.0005178663904712,0.0005178663904712,0.0005178663904712,0.0036250647332988,0.0015535991714137,0.0036250647332988,0.0025893319523562,0.0015535991714137,0.0010357327809425,0.0005178663904712,0.0010357327809425,0.0,0.0005178663904712,0.0010357327809425,0.0025893319523562,0.0025893319523562,0.0051786639047125,0.0056965302951838,0.0051786639047125,0.0056965302951838,0.0036250647332988,0.0056965302951838,0.0,5.595188138201147e-05,0.0,5.595188138201147e-05,5.595188138201147e-05,5.595188138201147e-05,0.000195831584837,0.000111903762764,0.000139879703455,5.595188138201147e-05,0.000223807525528,0.000195831584837,0.000223807525528,0.000223807525528,0.000335711288292,0.000335711288292,0.0007273744579661,0.0005874947545111,0.0008952301021121,0.0005035669324381,0.0008672541614211,0.0008952301021121,0.0006434466358931,0.000363687228983,0.0005315428731291,0.0006714225765841,0.0006714225765841,0.0015946286193873,0.0015946286193873,0.0016505805007693,0.0025458106028815,0.0026297384249545,0.0038327038746677,0.005147573087145,0.005091621205763,0.0057350678416561,25.98959732055664,186.19384765625,32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012277470841006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006138735420503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9768106450748668e-05,0.0,5.9536212901497336e-05,8.930431935224601e-05,5.9536212901497336e-05,5.9536212901497336e-05,2.9768106450748668e-05,8.930431935224601e-05,0.0001488405322537,8.930431935224601e-05,0.0002679129580567,0.0002976810645074,8.930431935224601e-05,8.930431935224601e-05,5.9536212901497336e-05,0.0002679129580567,8.930431935224601e-05,0.0001190724258029,0.0001488405322537,0.0,0.0001488405322537,0.0001786086387044,0.0003274491709582,0.0002083767451552,0.0002976810645074,0.0003274491709582,0.0005953621290149,0.0003274491709582,0.0008632750870717,43.98844146728516,216.56817626953125,33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003247807729782,0.0,0.0,0.0,0.0003247807729782,0.0003247807729782,0.0003247807729782,0.0,0.0,0.0003247807729782,0.0006495615459564,0.0,0.0006495615459564,0.0006495615459564,0.0009743423189347,0.0006495615459564,0.0006495615459564,0.0009743423189347,0.0019486846378694,0.0,0.0022734654108476,0.0012991230919129,0.0003247807729782,0.0003247807729782,0.0009743423189347,0.0003247807729782,0.0003247807729782,0.0012991230919129,0.0016239038648911,0.0,0.000195477943572,0.000369236115636,0.000173758172064,0.000304076801112,0.000260637258096,0.000260637258096,0.000347516344128,0.000456115201668,0.000390955887144,0.0007167524597641,0.0007167524597641,0.0011945874329402,0.0010425490323841,0.0007384722312721,0.000499554744684,0.000564714059208,0.0009991094893681,0.0009556699463521,0.0015421037770682,0.0011728676614322,0.0014552246910362,0.0014335049195282,0.0017593014921483,0.0019764992072283,0.0020199387502443,0.0012380269759562,0.0013466258334962,0.0013249060619882,0.0020416585217523,0.0013031862904802,0.0017593014921483,0.0015421037770682,0.0023457353228644,0.0028670098390564,0.0043656740731087,145.39976501464844,252.6916656494141,34
0.0,0.0,0.0009751340809361,0.0,0.0,0.0,0.0009751340809361,0.0,0.0,0.0,0.0,0.0,0.0,0.000487567040468,0.0,0.0,0.000487567040468,0.0,0.000487567040468,0.000487567040468,0.0009751340809361,0.0,0.000487567040468,0.0,0.000487567040468,0.0009751340809361,0.0009751340809361,0.000487567040468,0.0009751340809361,0.0024378352023403,0.0019502681618722,0.0034129692832764,0.0029254022428083,0.0009751340809361,0.0073135056070209,0.0102389078498293,0.0,0.0017554125219426,0.0010030928696815,0.0010588202513304,0.0017832762127671,0.0015882303769957,0.0039009167154281,0.0043745994594443,0.0018111399035916,0.0072445596143665,0.0080804703391011,0.0028142327732731,0.0039845077879015,0.006241466744685,0.004068098860375,0.003037142299869,0.0054334197107748,0.0060464209089135,0.0055448744740728,0.0025634595558527,0.0027863690824486,0.002925687536571,0.0019783220485385,0.0024520047925548,0.0016160940678202,0.0026470506283262,0.0021455041934854,0.0013931845412243,0.0022569589567834,0.0027027780099752,0.0027585053916241,0.0034829613530608,0.0021733678843099,0.0028699601549221,0.0053776923291259,0.008247652484048,24.91251564025879,180.1045379638672,36
0.0,0.0,0.0,0.0009637006103437,0.0,0.0006424670735624,0.0003212335367812,0.0003212335367812,0.0,0.0006424670735624,0.0,0.0006424670735624,0.0003212335367812,0.0006424670735624,0.0009637006103437,0.0016061676839061,0.0009637006103437,0.0009637006103437,0.0022486347574686,0.0022486347574686,0.0016061676839061,0.0022486347574686,0.0012849341471249,0.0019274012206874,0.0006424670735624,0.0009637006103437,0.0019274012206874,0.0,0.0025698682942499,0.0028911018310311,0.0032123353678123,0.0019274012206874,0.0032123353678123,0.0028911018310311,0.0057822036620623,0.0096370061034371,0.0,0.0003108808290155,0.0002590673575129,0.0004145077720207,0.0001036269430051,0.0003367875647668,0.0003108808290155,0.0002331606217616,0.0002849740932642,0.0008031088082901,0.0009844559585492,0.0004145077720207,0.000440414507772,0.0006476683937823,0.0010880829015544,0.0012435233160621,0.0015025906735751,0.0014507772020725,0.0021502590673575,0.0023056994818652,0.0028756476683937,0.0015544041450777,0.0012176165803108,0.0013730569948186,0.0014507772020725,0.0025647668393782,0.0019170984455958,0.0026683937823834,0.0028756476683937,0.0033937823834196,0.0045854922279792,0.0037305699481865,0.0038860103626943,0.0048704663212435,0.0065544041450777,0.013160621761658,44.417213439941406,217.06344604492188,38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002098195551825,0.0,0.0,0.0,0.0002098195551825,0.0,0.0,0.0,0.0,0.0002098195551825,0.0,0.0,0.0,0.0002098195551825,0.0002098195551825,0.0,0.0002098195551825,0.0,0.0,0.0,0.0,0.0,0.0002098195551825,0.0002098195551825,0.0002098195551825,0.000419639110365,0.000419639110365,0.000419639110365,0.0,5.866364223000059e-05,3.910909482000039e-05,3.910909482000039e-05,1.9554547410000195e-05,3.910909482000039e-05,0.0,1.9554547410000195e-05,3.910909482000039e-05,3.910909482000039e-05,7.821818964000078e-05,1.9554547410000195e-05,3.910909482000039e-05,1.9554547410000195e-05,0.00011732728446,0.00015643637928,7.821818964000078e-05,0.00021510002151,0.00015643637928,0.00011732728446,0.00029331821115,0.00011732728446,0.00015643637928,3.910909482000039e-05,0.0001955454741,0.00011732728446,0.00011732728446,0.00029331821115,0.00025420911633,0.00031287275856,0.00017599092669,0.00031287275856,0.00023465456892,0.00050841823266,0.00111460920237,0.00146659105575,72.27814483642578,233.704330444336,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0248222677431016e-05,3.0124111338715508e-05,6.0248222677431016e-05,3.0124111338715508e-05,6.0248222677431016e-05,0.0,3.0124111338715508e-05,3.0124111338715508e-05,3.0124111338715508e-05,9.037233401614652e-05,3.0124111338715508e-05,3.0124111338715508e-05,0.0,0.0001506205566935,0.0001807446680322,3.0124111338715508e-05,0.000210868779371,0.0001807446680322,0.0001807446680322,0.0003614893360645,0.0001506205566935,0.000210868779371,6.0248222677431016e-05,0.0002409928907097,0.0001506205566935,0.0001807446680322,0.000421737558742,0.0003313652247258,0.0003916134474033,0.000210868779371,0.0003614893360645,0.0002711170020484,0.0006627304494517,0.001476081455597,0.0018375707916616,79.05632019042969,241.3723602294922,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002501876407305,0.0,0.0,0.0,0.0,0.0002501876407305,0.0,0.0002501876407305,0.0,0.0,0.0,0.0,0.0,0.0,0.0002501876407305,0.0002501876407305,0.000500375281461,0.0002501876407305,0.0002501876407305,0.0,7.015902712815716e-05,4.677268475210477e-05,0.0,2.3386342376052384e-05,4.677268475210477e-05,0.0,0.0,7.015902712815716e-05,4.677268475210477e-05,7.015902712815716e-05,0.0,7.015902712815716e-05,0.0,7.015902712815716e-05,0.0001637043966323,9.354536950420954e-05,0.0001870907390084,0.0001403180542563,0.0,0.0001637043966323,7.015902712815716e-05,4.677268475210477e-05,0.0,4.677268475210477e-05,7.015902712815716e-05,7.015902712815716e-05,0.0002104770813844,0.0002338634237605,0.0001870907390084,0.0001637043966323,0.0002572497661365,0.0001870907390084,0.0003741814780168,0.0008419083255378,0.0011459307764265,70.57756042480469,230.73812866210932,42
0.0,0.0,0.0,0.0003507541213609,0.0,0.0,0.0,0.0003507541213609,0.0010522623640827,0.0003507541213609,0.0003507541213609,0.0,0.0,0.0,0.0003507541213609,0.0017537706068046,0.0014030164854437,0.0003507541213609,0.0021045247281655,0.0007015082427218,0.0007015082427218,0.0,0.0007015082427218,0.0003507541213609,0.0,0.0003507541213609,0.0,0.0003507541213609,0.0017537706068046,0.0,0.0003507541213609,0.0003507541213609,0.0007015082427218,0.0,0.0035075412136092,0.0017537706068046,0.0,4.674426214182209e-05,2.3372131070911045e-05,2.3372131070911045e-05,2.3372131070911045e-05,4.674426214182209e-05,7.011639321273313e-05,2.3372131070911045e-05,7.011639321273313e-05,4.674426214182209e-05,0.0001636049174963,2.3372131070911045e-05,0.0001168606553545,9.348852428364418e-05,0.0001402327864254,0.0002103491796381,0.0002804655728509,0.00025709344178,0.0003973262282054,0.0003739540971345,0.0005609311457018,0.0004440704903473,0.0004908147524891,0.00051418688356,0.0004908147524891,0.0007946524564109,0.0008413967185527,0.0008881409806946,0.0007946524564109,0.0010984901603328,0.0016827934371055,0.0018697704856728,0.0017529098303183,0.0025241901556583,0.0029215163838638,0.0051418688356004,70.36918640136719,222.46484375,43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004761904761904,0.0,0.0009523809523809,0.0,0.0004761904761904,0.0,0.0,0.0004761904761904,0.0009523809523809,0.0009523809523809,0.0023809523809523,0.0009523809523809,0.0009523809523809,0.0009523809523809,0.0023809523809523,0.0004761904761904,0.0004761904761904,0.0019047619047619,0.0019047619047619,0.0019047619047619,0.0009523809523809,0.0004761904761904,0.0014285714285714,0.0033333333333333,0.0014285714285714,0.0038095238095238,0.0047619047619047,0.0042857142857142,0.0,8.42412669886555e-05,2.808042232955184e-05,0.0001684825339773,2.808042232955184e-05,8.42412669886555e-05,0.0001684825339773,5.616084465910367e-05,0.0001404021116477,5.616084465910367e-05,0.0001684825339773,5.616084465910367e-05,0.0001123216893182,5.616084465910367e-05,0.0002527238009659,0.0003650454902841,0.0003931259126137,0.0002808042232955,0.000561608446591,0.0004773671796023,0.0007862518252274,0.0005335280242614,0.0003931259126137,0.0005896888689205,0.0005896888689205,0.0008985735145456,0.0008704930922161,0.0010108952038638,0.0010670560485229,0.0014882623834662,0.0022183533640345,0.0021341120970459,0.0019094687184095,0.0028361226552847,0.0030888464562507,0.0062057733348309,67.15095520019531,219.75347900390625,44
0.0,0.0012914334911752,0.0004304778303917,0.0004304778303917,0.0,0.0004304778303917,0.0008609556607834,0.0,0.0004304778303917,0.0,0.0008609556607834,0.0008609556607834,0.0008609556607834,0.0017219113215669,0.0021523891519586,0.0012914334911752,0.0025828669823504,0.004735256134309,0.0055962117950925,0.0034438226431338,0.0038743004735256,0.0017219113215669,0.0021523891519586,0.0030133448127421,0.0012914334911752,0.0021523891519586,0.0030133448127421,0.0051657339647008,0.0055962117950925,0.006457167455876,0.0025828669823504,0.0055962117950925,0.0043047783039173,0.0051657339647008,0.0055962117950925,0.0124838570813603,0.0,0.0003063640161537,0.0003063640161537,0.0003620665645453,0.0001949589193705,0.0003899178387411,0.0003899178387411,0.0002228101935663,0.0002506614677621,0.0001949589193705,0.0007519844032864,0.00052917420972,0.0004734716613285,0.000807686951678,0.0011976047904191,0.0016432251775518,0.0018381840969224,0.0015318200807686,0.0025901685002088,0.0026737223227962,0.0032307478067121,0.0018660353711182,0.001615373903356,0.0018660353711182,0.0019495891937056,0.0036206656454532,0.0024230608550341,0.0031193427099289,0.0033421529034953,0.0040105834841944,0.0057095112101378,0.0045119064197187,0.0046790140648934,0.0056259573875504,0.0068235621779696,0.0129786937752402,42.60993194580078,210.4524383544922,47
0.0,0.0,0.0,0.0001942501942501,0.0,0.0003885003885003,0.0,0.0001942501942501,0.0001942501942501,0.0001942501942501,0.0,0.0,0.0003885003885003,0.0,0.0003885003885003,0.0009712509712509,0.0009712509712509,0.0001942501942501,0.0013597513597513,0.0011655011655011,0.0013597513597513,0.0011655011655011,0.0011655011655011,0.0011655011655011,0.0011655011655011,0.0023310023310023,0.0021367521367521,0.0029137529137529,0.0013597513597513,0.0029137529137529,0.006021756021756,0.0036907536907536,0.004079254079254,0.005050505050505,0.0067987567987567,0.0147630147630147,0.0,0.000173826130413,8.691306520652718e-05,0.0003259239945244,6.518479890489538e-05,0.0001520978641114,0.0002390109293179,8.691306520652718e-05,0.000173826130413,0.0001086413315081,0.0003259239945244,0.0002390109293179,0.0002607391956195,0.0004345653260326,0.000825674119462,0.0007170327879538,0.0009560437172717,0.0009777719835734,0.001412337309606,0.001412337309606,0.0018469026356387,0.000999500249875,0.0007387610542554,0.0009343154509701,0.0008908589183669,0.0015209786411142,0.0014775221085109,0.0014992503748125,0.0021945548964648,0.0023466527605762,0.0025639354235925,0.002477022358386,0.002650848488799,0.0033896095430545,0.0043456532603263,0.0078221758685874,54.155704498291016,219.66786193847656,48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004957858205255,0.0,0.0004957858205255,0.0,0.0,0.0004957858205255,0.0,0.0,0.0,0.0,2.365967917475039e-05,0.0,2.365967917475039e-05,0.0,4.731935834950078e-05,0.0,0.0,4.731935834950078e-05,2.365967917475039e-05,0.0,9.463871669900156e-05,7.097903752425118e-05,2.365967917475039e-05,0.0001419580750485,7.097903752425118e-05,2.365967917475039e-05,9.463871669900156e-05,9.463871669900156e-05,9.463871669900156e-05,0.0001182983958737,9.463871669900156e-05,4.731935834950078e-05,0.0001182983958737,0.0001656177542232,0.0001656177542232,0.0002129371125727,0.0002129371125727,0.0002365967917475,0.0003312355084465,0.000283916150097,0.000567832300194,0.0008990678086405,0.0007097903752425,0.001419580750485,74.2719955444336,222.10122680664065,49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004952947003467,0.0,0.0,0.0004952947003467,0.0,0.0,0.0,0.0009905894006934,0.0,0.0,2.4539275109813257e-05,0.0,2.4539275109813257e-05,0.0,4.9078550219626513e-05,0.0,0.0,2.4539275109813257e-05,4.9078550219626513e-05,2.4539275109813257e-05,4.9078550219626513e-05,7.361782532943977e-05,4.9078550219626513e-05,0.0001717749257686,9.815710043925304e-05,7.361782532943977e-05,0.0001472356506588,0.000122696375549,0.0001472356506588,0.0001472356506588,0.0001472356506588,9.815710043925304e-05,9.815710043925304e-05,0.0001717749257686,0.000122696375549,0.0002453927510981,0.0003435498515373,0.0002699320262079,0.0003435498515373,0.0002944713013177,0.0005644033275257,0.0008343353537336,0.0008097960786238,0.001570513607028,77.59468841552734,220.92257690429688,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002374732842555,0.0002374732842555,0.0002374732842555,0.0,0.0,2.231993393299556e-05,0.0,2.231993393299556e-05,0.0,6.695980179898667e-05,0.0,2.231993393299556e-05,4.463986786599112e-05,2.231993393299556e-05,0.0,4.463986786599112e-05,8.927973573198224e-05,2.231993393299556e-05,0.0001562395375309,4.463986786599112e-05,2.231993393299556e-05,8.927973573198224e-05,4.463986786599112e-05,6.695980179898667e-05,8.927973573198224e-05,8.927973573198224e-05,4.463986786599112e-05,0.0001115996696649,0.0001562395375309,8.927973573198224e-05,0.0001562395375309,0.0001785594714639,0.0002008794053969,0.0003347990089949,0.0002455192732629,0.0004687186125929,0.0009374372251858,0.0007142378858558,0.0011829564984487,73.46785736083984,229.8827362060547,51
0.0,0.0,0.0,0.0,0.0,0.0007757951900698,0.0,0.0,0.0007757951900698,0.0011636927851047,0.0003878975950349,0.0,0.0,0.0003878975950349,0.0,0.0007757951900698,0.0011636927851047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003878975950349,0.0,0.0,0.0003878975950349,0.0003878975950349,0.0003878975950349,0.0003878975950349,0.0003878975950349,0.0003878975950349,0.0,0.0,0.0,5.359774889454643e-05,0.0,0.0,0.000107195497789,8.039662334181964e-05,5.359774889454643e-05,8.039662334181964e-05,0.0002143909955781,0.00029478761892,0.0016079324668363,0.0005091786144981,0.0002679887444727,0.0002143909955781,0.0003215864933672,0.0002679887444727,0.0003751842422618,0.0002143909955781,0.0007235696100763,0.0006967707356291,0.0008575639823127,0.0008307651078654,0.0005359774889454,0.00088436285676,0.00058957523784,0.0009111617312072,0.0004555808656036,0.0007771673589709,0.0006163741122872,0.0010987538523382,0.0016883290901782,0.0009647594801018,0.0015275358434945,0.0019831167090982,0.0016079324668363,0.0022779043280182,62.32948303222656,200.81105041503903,52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.782715615668365e-05,0.00026348146847,0.0003513086246267,0.0,7.164350193437455e-05,1.7910875483593637e-05,5.373262645078091e-05,7.164350193437455e-05,1.7910875483593637e-05,3.5821750967187274e-05,1.7910875483593637e-05,8.955437741796819e-05,3.5821750967187274e-05,8.955437741796819e-05,0.0,7.164350193437455e-05,5.373262645078091e-05,3.5821750967187274e-05,8.955437741796819e-05,7.164350193437455e-05,7.164350193437455e-05,0.0001074652529015,8.955437741796819e-05,7.164350193437455e-05,7.164350193437455e-05,5.373262645078091e-05,5.373262645078091e-05,0.0,7.164350193437455e-05,8.955437741796819e-05,0.0001074652529015,0.0001791087548359,0.0002149305058031,0.0001432870038687,0.0002865740077374,0.0002149305058031,0.0005731480154749,0.0007522567703109,0.0017731766728757,79.7863540649414,259.1318664550781,53
